Frequency,Real part,Imaginary part,Magnitude,Angle
+4.533691E+05,+3.422766E-04,-1.511640E-04,-6.853860E+01,-4.158824E-01
+4.536133E+05,-2.197416E-04,-4.826377E-05,-7.295715E+01,-2.925387E+00
+4.538574E+05,+1.155448E-04,+1.547052E-04,-7.428474E+01,+9.293007E-01
+4.541016E+05,-1.447217E-04,-2.088110E-04,-7.190128E+01,-2.176860E+00
+4.543457E+05,+5.606806E-05,+1.725650E-04,-7.482510E+01,+1.256646E+00
+4.545898E+05,-5.086500E-05,-1.502584E-04,-7.599206E+01,-1.897205E+00
+4.548340E+05,+1.116056E-04,+1.194285E-04,-7.573180E+01,+8.192455E-01
+4.550781E+05,-9.320838E-05,-1.204528E-04,-7.634574E+01,-2.229367E+00
+4.553223E+05,+1.706430E-04,+5.404929E-05,-7.494302E+01,+3.067421E-01
+4.555664E+05,-1.948794E-04,-1.439170E-05,-7.418106E+01,-3.067877E+00
+4.558105E+05,+4.121610E-05,+1.466274E-04,-7.634543E+01,+1.296773E+00
+4.560547E+05,+2.324264E-05,-1.485319E-04,-7.645854E+01,-1.415573E+00
+4.562988E+05,+3.667898E-05,+1.069686E-04,-7.893211E+01,+1.240465E+00
+4.565430E+05,-8.626626E-05,-3.324383E-06,-8.127673E+01,-3.103076E+00
+4.567871E+05,+1.047085E-04,-1.346946E-04,-7.536010E+01,-9.100030E-01
+4.570312E+05,-4.746842E-05,+5.697821E-05,-8.259656E+01,+2.265396E+00
+4.572754E+05,+4.650850E-06,+5.940407E-05,-8.449714E+01,+1.492664E+00
+4.575195E+05,-4.479333E-05,-2.661286E-05,-8.566280E+01,-2.605504E+00
+4.577637E+05,+6.362967E-05,-2.627155E-05,-8.324319E+01,-3.915621E-01
+4.580078E+05,-5.331696E-05,+4.440060E-06,-8.543268E+01,+3.058508E+00
+4.582520E+05,+8.982726E-05,-9.264608E-05,-7.778528E+01,-8.008447E-01
+4.584961E+05,-2.906239E-05,+1.911246E-04,-7.427439E+01,+1.721700E+00
+4.587402E+05,-1.102145E-04,-1.305435E-04,-7.534783E+01,-2.271957E+00
+4.589844E+05,+2.160269E-05,+1.660762E-04,-7.552099E+01,+1.441446E+00
+4.592285E+05,+8.309760E-05,-2.005635E-04,-7.326694E+01,-1.178006E+00
+4.594727E+05,+4.115828E-05,+1.017360E-04,-7.919221E+01,+1.186365E+00
+4.597168E+05,-1.172035E-04,-1.021845E-04,-7.616574E+01,-2.424546E+00
+4.599609E+05,-8.689095E-06,+3.315327E-05,-8.930096E+01,+1.827120E+00
+4.602051E+05,+4.076795E-05,+1.088550E-04,-7.869299E+01,+1.212450E+00
+4.604492E+05,+6.741967E-05,-1.546852E-04,-7.545568E+01,-1.159771E+00
+4.606934E+05,-9.915015E-05,+1.047111E-04,-7.682037E+01,+2.328923E+00
+4.609375E+05,+1.089930E-04,+3.806213E-05,-7.875229E+01,+3.359766E-01
+4.611816E+05,-7.189813E-06,-3.981478E-05,-8.785975E+01,-1.749452E+00
+4.614258E+05,-9.437036E-05,-8.494384E-05,-7.792602E+01,-2.408716E+00
+4.616699E+05,-3.697513E-05,+5.404482E-05,-8.367745E+01,+2.170810E+00
+4.619141E+05,-1.240717E-05,+1.197009E-04,-7.839164E+01,+1.674079E+00
+4.621582E+05,+2.064664E-04,-2.478683E-04,-6.982687E+01,-8.762736E-01
+4.624023E+05,-1.130641E-04,+2.132796E-04,-7.234543E+01,+2.058250E+00
+4.626465E+05,-5.002363E-05,-3.843355E-05,-8.400171E+01,-2.486477E+00
+4.628906E+05,-3.922854E-05,-2.978517E-05,-8.615103E+01,-2.492183E+00
+4.631348E+05,+1.641137E-04,+8.054662E-05,-7.475980E+01,+4.562587E-01
+4.633789E+05,-8.904695E-05,-2.290979E-04,-7.218854E+01,-1.941511E+00
+4.636230E+05,+3.143743E-05,+2.629550E-04,-7.154073E+01,+1.451807E+00
+4.638672E+05,+5.959928E-05,-2.119688E-04,-7.314412E+01,-1.296703E+00
+4.641113E+05,-1.374114E-04,+1.427871E-04,-7.405939E+01,+2.337011E+00
+4.643555E+05,+7.584912E-05,+7.291697E-06,-8.236104E+01,+9.583971E-02
+4.645996E+05,-2.680699E-05,-5.895595E-05,-8.377328E+01,-1.997548E+00
+4.648438E+05,-7.569903E-05,-3.472472E-05,-8.158881E+01,-2.711510E+00
+4.650879E+05,+6.229957E-05,+1.018437E-04,-7.846082E+01,+1.021805E+00
+4.653320E+05,+1.102898E-04,-5.678748E-05,-7.812799E+01,-4.754911E-01
+4.655762E+05,-9.897869E-05,-7.507068E-05,-7.811567E+01,-2.492704E+00
+4.658203E+05,-1.087570E-04,+1.623315E-04,-7.418169E+01,+2.161081E+00
+4.660645E+05,+3.167464E-04,-2.155280E-04,-6.833331E+01,-5.974798E-01
+4.663086E+05,-3.772648E-04,+2.072599E-04,-6.732159E+01,+2.639229E+00
+4.665527E+05,+2.892004E-04,-1.886896E-04,-6.923576E+01,-5.780976E-01
+4.667969E+05,-1.355873E-04,+4.219668E-05,-7.695413E+01,+2.839880E+00
+4.670410E+05,+6.028813E-06,+2.213617E-04,-7.309473E+01,+1.543568E+00
+4.672852E+05,-2.459786E-06,-2.393125E-04,-7.242023E+01,-1.581074E+00
+4.675293E+05,+5.187710E-05,+1.456133E-04,-7.621703E+01,+1.228550E+00
+4.677734E+05,-3.701837E-05,-1.916161E-04,-7.419222E+01,-1.761636E+00
+4.680176E+05,-2.753250E-05,+1.350138E-04,-7.721548E+01,+1.771962E+00
+4.682617E+05,+1.725948E-05,+1.278399E-04,-7.778822E+01,+1.436599E+00
+4.685059E+05,+2.854333E-05,-1.508968E-04,-7.627373E+01,-1.383847E+00
+4.687500E+05,-6.648069E-05,-6.174251E-05,-8.084504E+01,-2.393130E+00
+4.689941E+05,+1.069548E-04,+1.921612E-04,-7.315466E+01,+1.062908E+00
+4.692383E+05,+7.296224E-07,-2.308127E-04,-7.273476E+01,-1.567635E+00
+4.694824E+05,-2.098402E-04,+1.825173E-04,-7.111565E+01,+2.425720E+00
+4.697266E+05,+1.410816E-04,+2.138758E-05,-7.691192E+01,+1.504517E-01
+4.699707E+05,+1.354394E-04,-3.076819E-04,-6.946876E+01,-1.156128E+00
+4.702148E+05,-1.591846E-04,+2.225367E-04,-7.125737E+01,+2.191729E+00
+4.704590E+05,+4.663878E-05,-2.645136E-06,-8.661111E+01,-5.665470E-02
+4.707031E+05,-9.727063E-05,-1.999316E-05,-8.006065E+01,-2.938874E+00
+4.709473E+05,+2.220911E-04,-7.410450E-05,-7.261093E+01,-3.220510E-01
+4.711914E+05,-4.877427E-05,+2.392092E-04,-7.224754E+01,+1.771937E+00
+4.714355E+05,-2.381837E-04,-1.184077E-04,-7.150262E+01,-2.680246E+00
+4.716797E+05,+2.110367E-04,+2.169456E-05,-7.346719E+01,+1.024401E-01
+4.719238E+05,-6.490263E-05,-1.353859E-04,-7.647013E+01,-2.017820E+00
+4.721680E+05,+6.680634E-05,+2.567553E-04,-7.152512E+01,+1.316246E+00
+4.724121E+05,-9.002021E-05,-2.717263E-04,-7.086510E+01,-1.890707E+00
+4.726562E+05,+1.835317E-05,+4.386017E-05,-8.645786E+01,+1.174489E+00
+4.729004E+05,+2.811823E-05,-1.607480E-05,-8.979211E+01,-5.193402E-01
+4.731445E+05,-8.078967E-05,+1.353462E-04,-7.604752E+01,+2.108942E+00
+4.733887E+05,+1.211133E-04,+3.345833E-05,-7.801676E+01,+2.695341E-01
+4.736328E+05,-8.270500E-05,-1.460022E-04,-7.550417E+01,-2.086192E+00
+4.738770E+05,-3.376017E-05,+4.110666E-05,-8.548289E+01,+2.258380E+00
+4.741211E+05,+1.877909E-04,-3.231293E-05,-7.439980E+01,-1.704001E-01
+4.743652E+05,-1.256377E-04,+7.860766E-05,-7.658289E+01,+2.582512E+00
+4.746094E+05,-8.373649E-05,-8.963976E-05,-7.822548E+01,-2.322159E+00
+4.748535E+05,+4.420380E-05,+5.066927E-05,-8.344732E+01,+8.534417E-01
+4.750977E+05,+9.271911E-05,-8.056632E-06,-8.062395E+01,-8.667519E-02
+4.753418E+05,-9.309778E-05,+2.467606E-05,-8.032634E+01,+2.882495E+00
+4.755859E+05,-1.317416E-05,-1.977919E-04,-7.405660E+01,-1.637304E+00
+4.758301E+05,+2.022327E-04,+5.762371E-04,-6.428352E+01,+1.233272E+00
+4.760742E+05,-2.508035E-04,-5.670729E-04,-6.415133E+01,-1.987210E+00
+4.763184E+05,+1.105516E-04,+2.096914E-04,-7.250324E+01,+1.085618E+00
+4.765625E+05,+5.246715E-05,-8.529463E-05,-7.998787E+01,-1.019327E+00
+4.768066E+05,-1.166573E-04,+9.394041E-05,-7.649099E+01,+2.463648E+00
+4.770508E+05,+9.899432E-05,-1.146664E-04,-7.639250E+01,-8.586172E-01
+4.772949E+05,-9.444576E-05,+2.266228E-05,-8.025323E+01,+2.906095E+00
+4.775391E+05,-2.185308E-05,+1.584664E-04,-7.591944E+01,+1.707836E+00
+4.777832E+05,+1.364621E-04,-1.644279E-04,-7.340479E+01,-8.780754E-01
+4.780273E+05,-1.601538E-05,+5.314164E-05,-8.511375E+01,+1.863511E+00
+4.782715E+05,-1.091471E-04,-1.877109E-05,-7.911317E+01,-2.971279E+00
+4.785156E+05,-1.928756E-05,+1.057613E-05,-9.315276E+01,+2.640025E+00
+4.787598E+05,+1.333071E-04,+1.159359E-04,-7.505679E+01,+7.158151E-01
+4.790039E+05,-1.007855E-04,-1.934286E-04,-7.322646E+01,-2.051140E+00
+4.792480E+05,+4.903731E-05,+1.856160E-04,-7.433469E+01,+1.312511E+00
+4.794922E+05,+3.378569E-05,-2.944302E-04,-7.056354E+01,-1.456547E+00
+4.797363E+05,+1.396450E-05,+3.116977E-04,-7.011662E+01,+1.526025E+00
+4.799805E+05,-1.185610E-04,-2.043391E-04,-7.253278E+01,-2.096543E+00
+4.802246E+05,+9.592625E-05,+1.463783E-04,-7.513875E+01,+9.906826E-01
+4.804688E+05,+1.985074E-05,-1.616598E-04,-7.576296E+01,-1.448615E+00
+4.807129E+05,-1.086817E-04,+2.188772E-04,-7.223888E+01,+2.031673E+00
+4.809570E+05,+8.213383E-05,-1.897187E-04,-7.369174E+01,-1.162233E+00
+4.812012E+05,-2.463537E-05,+4.180641E-05,-8.628069E+01,+2.103291E+00
+4.814453E+05,-4.456433E-05,+1.785516E-04,-7.470228E+01,+1.815387E+00
+4.816895E+05,+1.845561E-04,-1.662895E-04,-7.209622E+01,-7.333804E-01
+4.819336E+05,-2.407262E-04,-5.045189E-06,-7.236762E+01,-3.120637E+00
+4.821777E+05,+2.183049E-04,+4.302122E-05,-7.305326E+01,+1.945761E-01
+4.824219E+05,-2.605477E-04,-3.548367E-05,-7.160244E+01,-3.006237E+00
+4.826660E+05,+1.762275E-04,-1.054494E-04,-7.374937E+01,-5.392206E-01
+4.829102E+05,-5.414809E-05,+2.014716E-04,-7.361283E+01,+1.833355E+00
+4.831543E+05,+9.929810E-05,-5.315717E-05,-7.896682E+01,-4.915099E-01
+4.833984E+05,-1.383224E-04,-6.231919E-06,-7.717335E+01,-3.096570E+00
+4.836426E+05,+1.316815E-04,-1.013463E-04,-7.558916E+01,-6.559476E-01
+4.838867E+05,-9.921860E-05,+1.742774E-04,-7.395591E+01,+2.088347E+00
+4.841309E+05,-2.608012E-05,-8.538254E-05,-8.098522E+01,-1.867246E+00
+4.843750E+05,+1.331400E-04,-7.539734E-05,-7.630580E+01,-5.152724E-01
+4.846191E+05,-1.396412E-04,+6.138341E-05,-7.633249E+01,+2.727438E+00
+4.848633E+05,+1.088787E-04,+8.952391E-05,-7.701822E+01,+6.881529E-01
+4.851074E+05,-1.294981E-04,-7.150920E-05,-7.659887E+01,-2.637060E+00
+4.853516E+05,+7.702571E-05,-7.230759E-05,-7.952283E+01,-7.538141E-01
+4.855957E+05,+1.016379E-04,+5.271129E-05,-7.882439E+01,+4.784310E-01
+4.858398E+05,-1.231674E-04,-5.591680E-05,-7.737622E+01,-2.715425E+00
+4.860840E+05,+1.064828E-05,+2.141598E-04,-7.337452E+01,+1.521116E+00
+4.863281E+05,+7.880796E-06,-2.032710E-04,-7.383197E+01,-1.532046E+00
+4.865723E+05,-1.982100E-05,-1.201517E-04,-7.828880E+01,-1.734290E+00
+4.868164E+05,+1.233196E-04,+3.164157E-04,-6.938071E+01,+1.199167E+00
+4.870605E+05,-8.825341E-05,-2.198015E-04,-7.251027E+01,-1.952607E+00
+4.873047E+05,-7.191515E-05,+1.269001E-04,-7.672121E+01,+2.086376E+00
+4.875488E+05,+1.078222E-04,-6.913246E-05,-7.785026E+01,-5.701435E-01
+4.877930E+05,-1.474380E-04,+4.348653E-05,-7.626554E+01,+2.854777E+00
+4.880371E+05,+1.456365E-04,+6.386676E-05,-7.597070E+01,+4.132792E-01
+4.882812E+05,-3.829462E-05,-8.732466E-05,-8.041337E+01,-1.984072E+00
+4.885254E+05,+5.711254E-06,-1.341912E-04,-7.743766E+01,-1.528261E+00
+4.887695E+05,+1.240787E-04,+1.493715E-04,-7.423574E+01,+8.776309E-01
+4.890137E+05,-1.830836E-04,-4.468525E-05,-7.449571E+01,-2.902203E+00
+4.892578E+05,-3.390967E-05,+1.484808E-05,-8.863174E+01,+2.728870E+00
+4.895020E+05,+2.060686E-04,+3.834092E-05,-7.357197E+01,+1.839556E-01
+4.897461E+05,-2.471450E-04,+5.112600E-05,-7.195898E+01,+2.937604E+00
+4.899902E+05,+2.609745E-04,-6.858129E-05,-7.137803E+01,-2.569789E-01
+4.902344E+05,-3.105372E-04,-3.155650E-05,-7.011311E+01,-3.040321E+00
+4.904785E+05,+2.484251E-04,-8.342264E-05,-7.163206E+01,-3.239744E-01
+4.907227E+05,-6.875937E-05,+2.488299E-04,-7.176237E+01,+1.840399E+00
+4.909668E+05,-1.208554E-06,-1.884298E-04,-7.449683E+01,-1.577210E+00
+4.912109E+05,+3.090456E-05,-1.296277E-05,-8.949572E+01,-3.971564E-01
+4.914551E+05,-1.347249E-04,+1.729666E-04,-7.318142E+01,+2.232543E+00
+4.916992E+05,+2.635729E-04,-1.816357E-04,-6.989436E+01,-6.033927E-01
+4.919434E+05,-1.840098E-04,+1.464572E-04,-7.257201E+01,+2.469344E+00
+4.921875E+05,-1.039581E-05,-9.568603E-05,-8.033207E+01,-1.679017E+00
+4.924316E+05,+2.870069E-05,-8.997321E-06,-9.043504E+01,-3.037847E-01
+4.926758E+05,-1.288989E-05,-5.175420E-05,-8.545972E+01,-1.814890E+00
+4.929199E+05,+4.935012E-05,+8.641062E-05,-8.004267E+01,+1.051889E+00
+4.931641E+05,-3.659110E-05,-7.939806E-05,-8.116738E+01,-2.002642E+00
+4.934082E+05,-6.181500E-05,+1.750362E-04,-7.462700E+01,+1.910280E+00
+4.936523E+05,+8.894137E-05,-7.105601E-05,-7.887411E+01,-6.740749E-01
+4.938965E+05,-4.101005E-05,-1.183450E-04,-7.804450E+01,-1.904376E+00
+4.941406E+05,+1.284157E-04,+1.756512E-04,-7.324736E+01,+9.395118E-01
+4.943848E+05,-1.322351E-04,-7.903115E-05,-7.624665E+01,-2.602898E+00
+4.946289E+05,-1.252401E-04,-1.852478E-04,-7.301014E+01,-2.165279E+00
+4.948730E+05,+2.159915E-04,+2.318004E-04,-6.998337E+01,+8.206875E-01
+4.951172E+05,-2.287431E-05,+3.302741E-05,-8.792085E+01,+2.176529E+00
+4.953613E+05,-1.971008E-05,-2.242637E-04,-7.295140E+01,-1.658459E+00
+4.956055E+05,-1.651995E-04,+1.776729E-04,-7.230190E+01,+2.319831E+00
+4.958496E+05,+2.239892E-04,+2.385141E-06,-7.299496E+01,+1.064806E-02
+4.960938E+05,-5.639861E-05,-1.113837E-04,-7.807233E+01,-2.039507E+00
+4.963379E+05,-8.909789E-05,+1.755734E-04,-7.411566E+01,+2.040401E+00
+4.965820E+05,+1.524347E-04,-1.508124E-04,-7.337424E+01,-7.800483E-01
+4.968262E+05,-1.945019E-04,+3.295314E-05,-7.409862E+01,+2.973763E+00
+4.970703E+05,+1.534241E-04,-4.851359E-05,-7.586826E+01,-3.062574E-01
+4.973145E+05,-7.210593E-05,+1.550230E-04,-7.534150E+01,+2.006161E+00
+4.975586E+05,-5.645179E-05,-8.538055E-05,-7.979778E+01,-2.154990E+00
+4.978027E+05,+8.224609E-05,-8.371225E-05,-7.860998E+01,-7.942325E-01
+4.980469E+05,-4.780343E-05,+1.834892E-05,-8.581392E+01,+2.775094E+00
+4.982910E+05,+1.999326E-04,+1.519197E-04,-7.200297E+01,+6.497783E-01
+4.985352E+05,-2.606969E-04,-6.772459E-05,-7.139365E+01,-2.887428E+00
+4.987793E+05,+1.283117E-04,-1.153560E-04,-7.526208E+01,-7.322785E-01
+4.990234E+05,+3.936126E-05,+1.715518E-05,-8.734332E+01,+4.110156E-01
+4.992676E+05,-1.787707E-04,+1.354650E-04,-7.298348E+01,+2.493145E+00
+4.995117E+05,+1.489187E-04,-7.264804E-05,-7.561386E+01,-4.538699E-01
+4.997559E+05,+4.829657E-05,+1.459836E-05,-8.594198E+01,+2.935334E-01
